id,date,machine,user,Obs,HHMMSS,chamber,leaf,T_treatment,Water_treatment,FTime,EBal?,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs,leaf mass,leaf area,lma,Rmass
1,2013-06-17,hie1,mike,1,19:43:38,C01,1,amb,control,1833.5,1,-1.668574022,0.029389259,503.3156377,0.416246394,1.396129598,25.02747222,46.26,4,1,8,25.03101349,25.11615753,25.06937218,399.7398071,422.7154236,11.46980095,17.76318932,36.25775146,56.15209579,300.5299683,0.409286976,0.430828393,100.7003632,-3.722991943,-0.349426806,1,0,4,0,1,0.189999998,111115,0.064965406,0.000416246,298.2661575,298.1810135,0.081857394,-0.088685311,3.184889213,31.62738558,13.86419626,25.11615753,3.201764257,0.029281688,1.788759615,1.413004642,0.018310689,50.6840675,1.190672518,55.21850831,422.9969955,-0.002178175,0.5201,46.26,112.4297449,14.84103716
2,2013-06-17,hie1,mike,2,19:43:49,C01,1,amb,control,1844,1,-1.671887101,0.029356457,503.6267555,0.416242976,1.39765788,25.03782748,46.26,4,1,8,25.03356361,25.12704468,25.07195473,399.727478,422.7595825,11.47262669,17.76750755,36.26124191,56.1573143,300.4549255,0.307586223,0.323774964,100.7005463,-3.722991943,-0.349426806,1,0,4,0,1,0.189999998,111115,0.064949184,0.000416243,298.2770447,298.1835636,0.061517242,-0.089217194,3.186855597,31.64685511,13.87934755,25.12704468,3.203841238,0.029249126,1.789197716,1.414643522,0.018290317,50.7154894,1.191284069,55.1964203,423.0417135,-0.002181397,0.5201,46.26,112.4297449,14.87050515
3,2013-06-17,hie1,mike,3,19:44:03,C01,1,amb,control,1858.5,1,-1.672653133,0.029289329,503.849193,0.415979637,1.399943125,25.04755884,46.26,4,1,8,25.03869438,25.13698006,25.07113838,399.7079773,422.7510376,11.47308445,17.76329803,36.25134659,56.12644577,300.4889221,0.302619755,0.3185471,100.6998444,-3.722991943,-0.349426806,1,0,4,0,1,0.189999998,111115,0.064956533,0.00041598,298.2869801,298.1886944,0.060523948,-0.089421218,3.188704472,31.66543595,13.90213792,25.13698006,3.205737674,0.029182487,1.788761347,1.416976327,0.018248624,50.73753532,1.191834314,55.14847916,423.0332978,-0.002180544,0.5201,46.26,112.4297449,14.87731858
4,2013-06-17,hie1,mike,4,19:44:17,C01,1,amb,control,1872.5,1,-1.677329555,0.029183335,504.5137416,0.415034617,1.401822745,25.05065325,46.26,4,1,8,25.04727936,25.1396656,25.06752396,399.7318726,422.8493958,11.4752903,17.7504673,36.23978043,56.05723572,300.528595,0.200920209,0.211494967,100.6998749,-3.722991943,-0.349426806,1,0,4,0,1,0.189999998,111115,0.064965109,0.000415035,298.2896656,298.1972794,0.040184043,-0.089012349,3.189292581,31.67126657,13.92079927,25.1396656,3.206250452,0.029077264,1.787469836,1.418780616,0.01818279,50.80447065,1.19312868,55.09610984,423.1324451,-0.002184052,0.5201,46.26,112.4297449,14.91891275
5,2013-06-17,hie1,mike,5,19:44:29,C01,1,amb,control,1884.5,1,-1.678754679,0.029030523,505.0727133,0.413498929,1.403990435,25.05285835,46.26,4,1,8,25.04696465,25.14182854,25.0613842,399.7164917,422.8682861,11.48012066,17.73285484,36.25622559,56.0034523,300.4966736,0.049608968,0.052219968,100.7012863,-3.722991943,-0.349426806,1,0,4,0,1,0.189999998,111115,0.064958209,0.000413499,298.2918285,298.1969646,0.009921794,-0.08897019,3.189711728,31.67498494,13.9421301,25.14182854,3.206663494,0.028925557,1.785721293,1.420942202,0.018087875,50.86147191,1.194397239,55.03204753,423.151576,-0.002183267,0.5201,46.26,112.4297449,14.93158843
6,2013-06-17,hie1,mike,6,19:55:00,C01,2,amb,control,2514.5,1,-1.549119245,0.014218969,585.7617152,0.234649781,1.625645476,25.04622299,51.79,4,1,8,25.02825928,25.09723663,25.06430817,399.5575256,424.5390015,11.5366478,15.51797104,36.47832108,49.06707001,300.5013428,0.323701382,0.340738297,100.7093735,-3.338195801,-0.293596804,1,0,4,0,1,0.189999998,111115,0.058023044,0.00023465,298.2472366,298.1782593,0.064740276,-0.05101364,3.188450617,31.6599191,16.14194806,25.09723663,3.198157446,0.014193742,1.562805141,1.635352305,0.008873352,58.99169534,1.379759488,47.87545948,424.8004153,-0.001745874,0.5493,51.79,106.0629465,14.60565914
7,2013-06-17,hie1,mike,7,19:55:14,C01,2,amb,control,2528.5,1,-1.545337641,0.014097553,586.8149018,0.233305887,1.630236345,25.0599341,51.79,4,1,8,25.03226471,25.11131477,25.06211853,399.6477051,424.5728455,11.53970528,15.4981699,36.47950363,48.9930687,300.5116882,0.204640284,0.215410829,100.7099991,-3.338195801,-0.293596804,1,0,4,0,1,0.189999998,111115,0.058025041,0.000233306,298.2613148,298.1822647,0.040928057,-0.051380673,3.191057021,31.68560272,16.18743282,25.11131477,3.200840764,0.014072754,1.560820676,1.640020088,0.008797696,59.09812822,1.382130082,47.77000441,424.8336212,-0.00173764,0.5493,51.79,106.0629465,14.57000481
8,2013-06-17,hie1,mike,8,19:55:33,C01,2,amb,control,2547.5,1,-1.547735816,0.013994347,588.3376603,0.231974267,1.632878256,25.06230905,51.79,4,1,8,25.03288269,25.11332321,25.06625175,399.5917664,424.5693665,11.54025555,15.47642994,36.47987747,48.92251587,300.4951782,0.388205081,0.408636928,100.7099457,-3.338195801,-0.293596804,1,0,4,0,1,0.189999998,111115,0.058021853,0.000231974,298.2633232,298.1828827,0.077641015,-0.051014161,3.191508675,31.69010422,16.21367428,25.11332321,3.201223736,0.013969909,1.558630418,1.642593318,0.008733385,59.25145381,1.385728003,47.69255361,424.8305469,-0.001737527,0.5493,51.79,106.0629465,14.59261568
9,2013-06-17,hie1,mike,9,19:55:48,C01,2,amb,control,2563,1,-1.549922185,0.013864413,590.2415241,0.230601326,1.638402237,25.08063889,51.79,4,1,8,25.03818512,25.13231087,25.06535912,399.6102295,424.6339111,11.54333591,15.45607758,36.47840118,48.84316254,300.5118713,0.153790846,0.161885098,100.7108154,-3.338195801,-0.293596804,1,0,4,0,1,0.189999998,111115,0.058025077,0.000230601,298.2823109,298.1881851,0.030758168,-0.051671974,3.194996413,31.72446176,16.26838419,25.13231087,3.204846311,0.013840427,1.556594176,1.648252135,0.008652419,59.4437052,1.390000913,47.57166625,424.8954605,-0.001735306,0.5493,51.79,106.0629465,14.61322956
10,2013-06-17,hie1,mike,10,19:55:59,C01,2,amb,control,2574,1,-1.552659058,0.01378889,591.5873709,0.229634902,1.640449219,25.08499956,51.79,4,1,8,25.04053307,25.13651466,25.06222153,399.6401672,424.7181091,11.54764557,15.4440918,36.48668671,48.79815292,300.5076294,0.217046961,0.228470489,100.7101898,-3.338195801,-0.293596804,1,0,4,0,1,0.189999998,111115,0.058024257,0.000229635,298.2865147,298.1905331,0.043409392,-0.051515108,3.195826635,31.73290251,16.28881071,25.13651466,3.20564882,0.013765165,1.555377416,1.650271403,0.008605356,59.57887642,1.392894153,47.51940123,424.9801203,-0.001736115,0.5493,51.79,106.0629465,14.63903379
11,2013-06-17,hie1,mike,11,20:05:43,C01,3,amb,control,3158.5,1,-1.622227303,0.013323786,605.2119045,0.223761072,1.65466107,25.02492725,48.47,4,1,8,25.029356,25.0724926,25.06494331,399.3368835,423.9744568,11.63353062,15.18816376,36.78596878,48.02594757,300.4803162,0.188513264,0.198435023,100.7195511,-3.552032471,-0.308097422,1,0,4,0,1,0.189999998,111115,0.061993051,0.000223761,298.2224926,298.179356,0.037702654,-0.047565352,3.184406105,31.61656372,16.42839997,25.0724926,3.193445954,0.013301632,1.529745035,1.663700918,0.008315508,60.95667133,1.427472563,46.88193718,424.2482076,-0.001792657,0.5273,48.47,108.7889416,14.91169304
12,2013-06-17,hie1,mike,12,20:06:03,C01,3,amb,control,3177.5,1,-1.613765859,0.0132452,605.2760425,0.223116921,1.659665225,25.04380183,48.47,4,1,8,25.04767799,25.09134293,25.07457542,399.4435425,423.948822,11.62954426,15.1739521,36.73350906,47.92900848,300.4840088,0.10293974,0.108357623,100.7203217,-3.552032471,-0.308097422,1,0,4,0,1,0.189999998,111115,0.061993812,0.000223117,298.2413429,298.197678,0.020587948,-0.047541093,3.187990562,31.65191005,16.47795795,25.09134293,3.197034679,0.013223307,1.528325337,1.668709343,0.008266531,60.96359769,1.427710165,46.78010016,424.221145,-0.001779547,0.5273,48.47,108.7889416,14.8339145
13,2013-06-17,hie1,mike,13,20:06:25,C01,3,amb,control,3200,1,-1.615133138,0.013161117,606.6874706,0.222177314,1.6632285,25.05510517,48.47,4,1,8,25.05328941,25.10259819,25.06354713,399.4656372,423.9978638,11.63040924,15.15974617,36.72434235,47.86862564,300.5006409,0.270368785,0.284598738,100.7213669,-3.552032471,-0.308097422,1,0,4,0,1,0.189999998,111115,0.061997244,0.000222177,298.2525982,298.2032894,0.05407376,-0.047493021,3.190138856,31.67291067,16.5131645,25.10259819,3.199179136,0.013139501,1.526910356,1.672268781,0.008214127,61.10639131,1.430873885,46.70100933,424.2704175,-0.001777837,0.5273,48.47,108.7889416,14.84648269
14,2013-06-17,hie1,mike,14,20:06:39,C01,3,amb,control,3214,1,-1.61384125,0.013105794,607.3837606,0.221608624,1.665944552,25.06470698,48.47,4,1,8,25.05929947,25.11228371,25.06854248,399.5423584,424.0563965,11.63081264,15.15099907,36.71224213,47.82358551,300.5132751,0.264167279,0.278070837,100.7207642,-3.552032471,-0.308097422,1,0,4,0,1,0.189999998,111115,0.06199985,0.000221609,298.2622837,298.2092995,0.052833458,-0.047576722,3.191964756,31.69122854,16.54022947,25.11228371,3.201025517,0.013084359,1.526020204,1.675005313,0.008179648,61.17615651,1.432318356,46.6438807,424.3287322,-0.001773998,0.5273,48.47,108.7889416,14.83460751
15,2013-06-17,hie1,mike,15,20:06:53,C01,3,amb,control,3228,1,-1.613327392,0.01308529,607.6209879,0.221046583,1.664351108,25.05173341,48.47,4,1,8,25.06078911,25.09835434,25.06334496,399.5288086,424.0371399,11.63119411,15.14229298,36.71027374,47.79197311,300.5296021,0.296421766,0.312022924,100.720993,-3.552032471,-0.308097422,1,0,4,0,1,0.189999998,111115,0.062003219,0.000221047,298.2483543,298.2107891,0.059284355,-0.046620925,3.189497893,31.66666449,16.52437151,25.09835434,3.198370411,0.013063922,1.525146786,1.673223626,0.008166868,61.20018929,1.43294285,46.65445908,424.3093889,-0.001773916,0.5273,48.47,108.7889416,14.82988406
16,2013-06-17,hie3,john,1,19:34:52,C02,1,elev,control,566.5,1,-1.306755628,0.006162642,741.8747603,0.088265932,1.408651334,24.82552451,37.67,4,1,8,24.9985981,24.8348465,25.07287598,399.7186584,415.6513367,16.16904259,17.25720787,51.22028351,54.66737366,300.2850647,0.005050208,0.005316009,100.717392,0.908800125,-0.687413096,1,0,4,0,1,0.189999998,111115,0.079714644,8.82659E-05,297.9848465,298.1485981,0.001010042,-0.009321991,3.146752304,31.2433855,13.98617763,24.8348465,3.148503893,0.006157898,1.738100969,1.410402923,0.003849112,74.71969103,1.78484873,54.15752014,415.8718517,-0.001701742,0.4086,37.67,108.4682771,12.04735304
17,2013-06-17,hie3,john,2,19:35:01,C02,1,elev,control,576,1,-1.309332194,0.006211922,739.8651956,0.088961438,1.408482953,24.82879923,37.67,4,1,8,24.99950027,24.8383503,25.0723877,399.6802673,415.6446228,16.16809464,17.26502991,51.21440506,54.68907928,300.229126,0.058077663,0.061134383,100.7171478,0.908800125,-0.687413096,1,0,4,0,1,0.189999998,111115,0.079699795,8.89614E-05,297.9883503,298.1495003,0.011615533,-0.009551066,3.147367523,31.24956962,13.98453971,24.8383503,3.149162472,0.006207103,1.738884569,1.410277902,0.003879872,74.51711227,1.780042746,54.17191282,415.8655726,-0.001705576,0.4086,37.67,108.4682771,12.07110713
18,2013-06-17,hie3,john,3,19:35:10,C02,1,elev,control,585,1,-1.306384531,0.006235826,737.8227467,0.089316531,1.408691901,24.83296251,37.67,4,1,8,24.99717522,24.84284782,25.07142067,399.7049255,415.6300659,16.16928673,17.27056694,51.22574234,54.71469498,300.2365723,0.16287066,0.171442807,100.7180557,0.908800125,-0.687413096,1,0,4,0,1,0.189999998,111115,0.079701771,8.93165E-05,297.9928478,298.1471752,0.032574133,-0.009885317,3.148149825,31.25705517,13.98648823,24.84284782,3.15000801,0.006230969,1.739457923,1.410550087,0.003894792,74.31207251,1.775190986,54.17633504,415.8505183,-0.001701937,0.4086,37.67,108.4682771,12.04393179
19,2013-06-17,hie3,john,4,19:35:19,C02,1,elev,control,594,1,-1.305588195,0.006280924,735.2686774,0.089993701,1.409169699,24.84141956,37.67,4,1,8,25.00423622,24.85163498,25.07468987,399.7507935,415.661499,16.17204475,17.28160095,51.21293259,54.72662735,300.2531128,0.051765092,0.054489572,100.7180862,0.908800125,-0.687413096,1,0,4,0,1,0.189999998,111115,0.079706162,8.99937E-05,298.001635,298.1542362,0.010353018,-0.010215421,3.149739474,31.27282885,13.9912279,24.85163498,3.151660574,0.006275997,1.740569775,1.411090799,0.003922941,74.05485406,1.768912154,54.18355604,415.881817,-0.001700998,0.4086,37.67,108.4682771,12.03659013
20,2013-06-17,hie3,john,5,19:35:28,C02,1,elev,control,603,1,-1.303286305,0.006330347,732.1142732,0.090639189,1.408198395,24.84078223,37.67,4,1,8,25.0003109,24.85113335,25.07147217,399.7622375,415.6404114,16.17259026,17.29007339,51.2265892,54.76620865,300.2589722,0.242418528,0.255177408,100.7179794,0.908800125,-0.687413096,1,0,4,0,1,0.189999998,111115,0.079707718,9.06392E-05,298.0011333,298.1503109,0.048483707,-0.01035112,3.149619652,31.27167234,13.98159895,24.85113335,3.151566213,0.006325342,1.741421257,1.410144957,0.003953788,73.73707031,1.761412637,54.21350528,415.8603409,-0.001699025,0.4086,37.67,108.4682771,12.01536836
21,2013-06-17,hie3,john,6,19:47:00,C02,2,elev,control,1295,1,-1.198767815,0.015654414,528.3955666,0.196861685,1.237311549,24.80899683,41.59,4,1,8,24.99067116,24.84102631,25.0744133,399.7028503,415.1756897,16.25114822,18.92640686,51.50792694,59.98714447,300.2520142,0.117420256,0.123600274,100.7236786,0.963151932,-0.72236526,1,0,4,0,1,0.189999998,111115,0.072193319,0.000196862,297.9910263,298.1406712,0.023484052,-0.032029474,3.143648871,31.2106241,12.28421724,24.84102631,3.14966554,0.015623841,1.906337321,1.243328218,0.009767643,53.22194521,1.272703532,59.70771088,415.3779818,-0.001723146,0.3889,41.59,93.50805482,12.81994174
22,2013-06-17,hie3,john,7,19:47:04,C02,2,elev,control,1299.5,1,-1.201097519,0.015646039,528.7330118,0.196629427,1.23652137,24.80249547,41.59,4,1,8,24.99042892,24.8338604,25.07220459,399.6981201,415.2064819,16.24969482,18.92215347,51.50402832,59.97449112,300.2132874,0.392675459,0.413342595,100.7236023,0.963151932,-0.72236526,1,0,4,0,1,0.189999998,111115,0.072184008,0.000196629,297.9838604,298.1404289,0.078535092,-0.031364924,3.142428831,31.198535,12.27638152,24.8338604,3.148318566,0.015615499,1.905907461,1.242411105,0.009762426,53.2558936,1.273421863,59.71810473,415.4091671,-0.001726665,0.3889,41.59,93.50805482,12.84485621
23,2013-06-17,hie3,john,8,19:47:09,C02,2,elev,control,1304,1,-1.200875918,0.015608248,528.9913774,0.196381198,1.237933317,24.80856394,41.59,4,1,8,24.99229813,24.84048653,25.07277107,399.6986694,415.2037354,16.25072289,18.91952896,51.50131226,59.95921326,300.2454529,0.00378763,0.003986979,100.7231369,0.963151932,-0.72236526,1,0,4,0,1,0.189999998,111115,0.072191741,0.000196381,297.9904865,298.1422981,0.000757526,-0.031922582,3.143567622,31.2099853,12.29045634,24.84048653,3.14956406,0.015577855,1.905634306,1.243929754,0.009738886,53.28167092,1.274052549,59.68634472,415.4063832,-0.00172544,0.3889,41.59,93.50805482,12.84248635
24,2013-06-17,hie3,john,9,19:47:13,C02,2,elev,control,1308,1,-1.202763365,0.015618141,529.0820293,0.196434502,1.237490054,24.80711372,41.59,4,1,8,24.9922924,24.83893204,25.07301331,399.6448975,415.1758728,16.25165939,18.92118454,51.50440979,59.96461487,300.2455444,0.04040144,0.042527832,100.7233658,0.963151932,-0.72236526,1,0,4,0,1,0.189999998,111115,0.072191764,0.000196435,297.988932,298.1422924,0.008080288,-0.031818315,3.143295445,31.20721216,12.28602762,24.83893204,3.149271828,0.015587709,1.905805391,1.243466437,0.009745048,53.29092277,1.274356397,59.69736305,415.3788391,-0.001728586,0.3889,41.59,93.50805482,12.86267121
25,2013-06-17,hie3,john,10,19:47:16,C02,2,elev,control,1311.5,1,-1.198395294,0.015568817,529.0567062,0.195976866,1.238492789,24.80946492,41.59,4,1,8,24.99104309,24.8412571,25.07275391,399.745575,415.217865,16.25268936,18.91588974,51.51075363,59.95141602,300.2590637,0.171710476,0.180747867,100.7218781,0.963151932,-0.72236526,1,0,4,0,1,0.189999998,111115,0.072195014,0.000195977,297.9912571,298.1410431,0.034342094,-0.031792171,3.143736728,31.21205431,12.29616457,24.8412571,3.149708929,0.015538578,1.90524394,1.24446499,0.009714323,53.28758504,1.27416653,59.67012895,415.4200942,-0.001721352,0.3889,41.59,93.50805482,12.8159579
26,2013-06-17,hie3,john,11,19:47:17,C02,2,elev,control,1312,1,-1.195526137,0.015553662,528.874059,0.195809991,1.238643158,24.80924023,41.59,4,1,8,24.99116516,24.84099579,25.07284164,399.7760315,415.210083,16.25294876,18.91397667,51.51120758,59.9449234,300.2489014,0.152772218,0.16081287,100.7218857,0.963151932,-0.72236526,1,0,4,0,1,0.189999998,111115,0.072192571,0.00019581,297.9909958,298.1411652,0.030554445,-0.031755562,3.143694554,31.21163323,12.29765656,24.84099579,3.149659802,0.015523481,1.905051396,1.244608406,0.009704883,53.26919251,1.27375052,59.66466328,415.411828,-0.001717107,0.3889,41.59,93.50805482,12.78527437
27,2013-06-17,hie3,john,12,19:57:13,C02,3,elev,control,1908,1,-1.273343205,0.011211702,587.4928311,0.15008759,1.316777401,24.92262959,41.37,4,1,8,25.0621624,24.94684601,25.07631683,399.6358032,416.3215637,16.31773949,18.34801483,51.50416946,57.91238403,300.2153625,0.232316047,0.24454321,100.7336578,0.967515945,-0.702751994,1,0,4,0,1,0.189999998,111115,0.072568374,0.000150088,298.096846,298.2121624,0.046463209,-0.024216414,3.165040049,31.41988604,13.07187121,24.94684601,3.169615156,0.011196011,1.848262648,1.321352508,0.006998915,59.18030183,1.411151577,57.39420939,416.5364404,-0.001754529,0.4014,41.37,97.02683104,13.12361943
28,2013-06-17,hie3,john,13,19:57:20,C02,3,elev,control,1914.5,1,-1.271988576,0.011202359,587.4811788,0.149980326,1.316934398,24.92410547,41.37,4,1,8,25.06028366,24.94857979,25.07239914,399.6833496,416.3535461,16.32002449,18.34915733,51.51733398,57.92268372,300.1693726,0.135095134,0.142205402,100.7340164,0.967515945,-0.702751994,1,0,4,0,1,0.189999998,111115,0.072557257,0.00014998,298.0985798,298.2102837,0.027019026,-0.024474323,3.165318714,31.42254054,13.0733832,24.94857979,3.169942934,0.011186694,1.848384316,1.321558618,0.006993089,59.17933871,1.411015192,57.39274826,416.5681942,-0.001752484,0.4014,41.37,97.02683104,13.10965804
29,2013-06-17,hie3,john,14,19:57:26,C02,3,elev,control,1920.5,1,-1.269777258,0.011209863,587.0339384,0.150083855,1.316957131,24.92568503,41.37,4,1,8,25.06463432,24.9500618,25.06978035,399.7041016,416.3392029,16.32188034,18.35191345,51.50976944,57.9162941,300.2425232,0.09974388,0.104993559,100.733902,0.967515945,-0.702751994,1,0,4,0,1,0.189999998,111115,0.072574939,0.000150084,298.1000618,298.2146343,0.019948776,-0.024376768,3.165616982,31.42553718,13.07362373,24.9500618,3.170223137,0.011194177,1.848659851,1.321563286,0.006997768,59.13421921,1.409989581,57.39594158,416.5534778,-0.001749597,0.4014,41.37,97.02683104,13.08686726
30,2013-06-17,hie3,john,15,19:57:32,C02,3,elev,control,1926.5,1,-1.275708748,0.011241571,587.3869784,0.150571639,1.317519903,24.93125873,41.37,4,1,8,25.06348419,24.95617485,25.06958961,399.6516724,416.3668518,16.31981277,18.35658073,51.50732803,57.93561935,300.2208862,0.036615301,0.038542423,100.7349777,0.967515945,-0.702751994,1,0,4,0,1,0.189999998,111115,0.072569709,0.000150572,298.1061749,298.2134842,0.00732306,-0.024916119,3.166669654,31.43565151,13.07907077,24.95617485,3.171379157,0.011225797,1.849149751,1.322229406,0.007017538,59.17041418,1.410743857,57.39174999,416.5821277,-0.00175752,0.4014,41.37,97.02683104,13.14799972
31,2013-06-17,hie3,john,16,19:57:38,C02,3,elev,control,1932.5,1,-1.278889634,0.011239803,587.8968952,0.150574234,1.317727795,24.93459887,41.37,4,1,8,25.06511688,24.95947266,25.0712204,399.6442871,416.4025879,16.32426262,18.36098099,51.51579285,57.94323349,300.2320251,0.17802152,0.187391073,100.7338791,0.967515945,-0.702751994,1,0,4,0,1,0.189999998,111115,0.072572402,0.000150574,298.1094727,298.2151169,0.035604303,-0.024873785,3.167300634,31.44225818,13.08127719,24.95947266,3.172002948,0.011224033,1.849572839,1.322430109,0.007016436,59.22113476,1.411847362,57.39326657,416.6184005,-0.001761796,0.4014,41.37,97.02683104,13.1807833
32,2013-06-17,hie1,mike,16,20:15:08,C03,1,amb,control,3724,1,-1.7152558,0.008741283,710.5893185,0.169984924,1.916409927,25.32479107,35.24,4,1,8,25.12548256,25.37209129,25.05964088,399.3776855,413.8452148,11.68278599,13.15818882,36.73280334,41.37173843,400.666687,0.263638884,0.277514607,100.7252274,-3.281036377,-0.23832947,1,0,4,0,1,0.189999998,111115,0.113696563,0.000169985,298.5220913,298.2754826,0.052727775,-0.047300223,3.241771488,32.18430549,19.02611667,25.37209129,3.2509022,0.008731743,1.32536156,1.92554064,0.005458196,71.57427066,1.717041283,39.57856151,414.1346643,-0.001639258,0.3536,35.24,100.3405221,17.09434796
33,2013-06-17,hie1,mike,17,20:15:27,C03,1,amb,control,3742,1,-1.749853603,0.008835855,713.5929634,0.17147144,1.91250837,25.31175284,35.24,4,1,8,25.12174034,25.35888672,25.05093765,399.1851501,413.9508667,11.68376637,13.17199612,36.74401855,41.42432404,400.6813965,0.229450852,0.241527215,100.7250671,-3.281036377,-0.23832947,1,0,4,0,1,0.189999998,111115,0.113700737,0.000171471,298.5088867,298.2717403,0.04589017,-0.047133883,3.239258564,32.15940833,18.98741222,25.35888672,3.248350966,0.008826106,1.326750193,1.921600772,0.005517191,71.87669915,1.723859088,39.65584871,414.2461545,-0.001675138,0.3536,35.24,100.3405221,17.43915186
34,2013-06-17,hie1,mike,18,20:15:53,C03,1,amb,control,3768,1,-1.721024572,0.008962698,703.99129,0.173519773,1.907975432,25.29923854,35.24,4,1,8,25.11586761,25.34655571,25.0554142,399.2868652,413.7922974,11.68719387,13.19321918,36.76723862,41.50510788,400.6680603,0.111622058,0.117496908,100.7239227,-3.281036377,-0.23832947,1,0,4,0,1,0.189999998,111115,0.113696952,0.00017352,298.4965557,298.2658676,0.022324412,-0.04731717,3.236848222,32.13584354,18.94262436,25.34655571,3.245970091,0.008952668,1.32887279,1.917097301,0.005596318,70.90876429,1.701315598,39.75507075,414.0827203,-0.001652314,0.3536,35.24,100.3405221,17.15183991
35,2013-06-17,hie1,mike,19,20:16:24,C03,1,amb,control,3799.5,1,-1.725706126,0.009084522,700.7896326,0.17566179,1.905654112,25.29856373,35.24,4,1,8,25.1083107,25.34657097,25.06237221,399.2758179,413.8150024,11.69022369,13.21484947,36.7936821,41.59227371,400.6568298,0.267896682,0.281996518,100.724884,-3.281036377,-0.23832947,1,0,4,0,1,0.189999998,111115,0.113693766,0.000175662,298.496571,298.2583107,0.053579338,-0.04800724,3.236718293,32.1342469,18.91939743,25.34657097,3.245973036,0.009074218,1.331064181,1.914908855,0.005672311,70.58695447,1.693485322,39.8262503,414.1062154,-0.001659681,0.3536,35.24,100.3405221,17.19849657
36,2013-06-17,hie1,mike,20,20:16:43,C03,1,amb,control,3818,1,-1.714634307,0.009163182,696.3084444,0.177080187,1.904546709,25.30044995,35.24,4,1,8,25.10629654,25.34899902,25.06097412,399.3623962,413.7986145,11.69261742,13.2294836,36.80553818,41.64322281,400.66922,0.246811122,0.259801179,100.7246246,-3.281036377,-0.23832947,1,0,4,0,1,0.189999998,111115,0.113697281,0.00017708,298.498999,298.2562965,0.049362223,-0.048549075,3.237081479,32.13793539,18.90845179,25.34899902,3.246441725,0.009152698,1.33253477,1.913906955,0.005721377,70.13540669,1.682722996,39.86799235,414.087959,-0.001650833,0.3536,35.24,100.3405221,17.08815413
37,2013-06-17,hie1,mike,21,20:26:26,C03,2,amb,control,4401.5,1,-1.87101938,0.007192879,811.3548522,0.14265822,1.954313992,25.41409345,33.59,4,1,8,25.14549065,25.45940399,25.05767632,399.1131897,414.3027039,11.77209187,12.95252323,36.97147751,40.67874527,400.6859436,0.25798586,0.271564066,100.7305679,-3.046905518,-0.222573817,0.666666687,0,4,0,1,0.189999998,111115,0.119287271,0.000142658,298.609404,298.2954906,0.051597172,-0.045310546,3.259029014,32.35392275,19.40139952,25.45940399,3.26781585,0.007186417,1.304715021,1.963100829,0.004492091,81.72823505,1.958362436,38.69906107,414.6184384,-0.001746345,0.3581,33.59,106.6091099,17.55027673
38,2013-06-17,hie1,mike,22,20:26:43,C03,2,amb,control,4418,1,-1.846215463,0.007229902,803.7412707,0.143260546,1.952508606,25.406373,33.59,4,1,8,25.13973236,25.45161438,25.0605793,399.1912231,414.1731567,11.77018929,12.95578194,36.97767258,40.70237732,400.6246948,0.348508209,0.366850764,100.7291794,-3.046905518,-0.222573817,1,0,4,0,1,0.189999998,111115,0.119269037,0.000143261,298.6016144,298.2897324,0.069701644,-0.045241377,3.257533889,32.33952573,19.3837438,25.45161438,3.26630378,0.007223374,1.305025283,1.961278497,0.004515195,80.96019863,1.940592377,38.72821347,414.4847056,-0.001725049,0.3581,33.59,106.6091099,17.31761446
39,2013-06-17,hie1,mike,23,20:26:58,C03,2,amb,control,4433,1,-1.854211856,0.007279296,802.7560365,0.144296257,1.953289291,25.41368888,33.59,4,1,8,25.14294624,25.45953369,25.06637955,399.1500549,414.1937561,11.76795578,12.96198082,36.96390915,40.71442032,400.6687927,0.192241818,0.20235981,100.7300797,-3.046905518,-0.222573817,1,0,4,0,1,0.189999998,111115,0.119282165,0.000144296,298.6095337,298.2929462,0.038448364,-0.045844813,3.258950651,32.35330164,19.39132082,25.45953369,3.267841032,0.007272679,1.30566136,1.962179671,0.004546018,80.8616795,1.938117185,38.73011392,414.5066544,-0.001732513,0.3581,33.59,106.6091099,17.39262113
40,2013-06-17,hie1,mike,24,20:27:13,C03,2,amb,control,4448.5,1,-1.866357796,0.007310036,803.6888527,0.145081331,1.955633625,25.4285388,33.59,4,1,8,25.15325737,25.47478867,25.07669258,399.0732727,414.2185669,11.7665453,12.96726036,36.93682861,40.70603943,400.6020203,0.210847795,0.221945047,100.7301788,-3.046905518,-0.222573817,1,0,4,0,1,0.189999998,111115,0.119262286,0.000145081,298.6247887,298.3032574,0.042169558,-0.04624987,3.261828081,32.3818355,19.41457514,25.47478867,3.270804022,0.007303362,1.306194455,1.964609567,0.004565201,80.95572186,1.940253086,38.70986719,414.5335148,-0.001742838,0.3581,33.59,106.6091099,17.50655078
