"Date","T_treatment","GPP","Ra","LA","GPP_SE","Ra_SE","LA_SE","height","diameter","height_SE","diameter_SE","RM","RM_SE","LM","WM","LM_SE","WM_SE","litter","litter_SE","TNC_tot","TNC_tot_SE","TNC_leaf","TNC_leaf_SE","TNC_wood","TNC_wood_SE","TNC_root","TNC_root_SE"
2013-09-25,"elevated",23.9670374558389,11.6513653011409,5.71334998351689,1.98152127141269,0.721582337702065,0.733094634963502,405.014339727217,40.7594784752365,21.9902767331959,2.42526513950271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-09-26,"ambient",21.2434240785118,5.43134644954143,3.573204803604,3.26789488348779,0.370586830158692,0.542262870000364,338.013002296409,35.1750446260332,14.9229201728032,1.25760788009404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-09-26,"elevated",28.7732093191797,8.03158081519104,5.78953823573443,2.3875190644701,0.591808880116321,0.744174884207607,407.370143963146,40.9678931010694,22.1988557851849,2.44009741528876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-09-27,"ambient",20.7223782316839,4.24896410170731,3.61202569349816,3.44307808589651,0.231206835402942,0.550587127838588,339.964057958978,35.3689530020874,14.9579614581425,1.26047165798378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-09-27,"elevated",29.7685363414247,6.21608224412922,5.86624778237994,2.7464778540415,0.448392286072813,0.755402162517764,409.665925209421,41.1702948253369,22.3963841193721,2.45455338291771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-09-28,"ambient",19.1590202014729,5.76820163664877,3.65102509976421,2.92821584931066,0.387453236630622,0.559050743443802,341.939890773676,35.5609828692801,14.9925888317385,1.26259254690472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-09-28,"elevated",25.8345999469207,8.13916174617793,5.94347947358285,2.17530738362196,0.618612229913825,0.766776736752658,411.905909117808,41.3670754493292,22.5832334011456,2.4686360853035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-09-29,"ambient",21.0032299602119,4.9094961180621,3.69020295968519,3.39174486508504,0.243527940755237,0.567654062394852,343.93889552745,35.7513264150475,15.0269288570857,1.26403304374765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-09-29,"elevated",29.3745941692283,6.99362608696156,6.0212341560861,2.83217951179481,0.565345495448308,0.77829886640394,414.094321340077,41.5586267743367,22.7597752958934,2.48234856536006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-09-30,"ambient",19.4615807235838,6.47090786690848,3.72955921105909,2.94443478562927,0.428148593023332,0.576397403658456,345.959467007243,35.9401758268256,15.0611080976787,1.26485564540337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-09-30,"elevated",25.6792727450478,9.48069089588899,6.09951267328188,2.37157633070267,0.827412668006564,0.789968804071534,416.235387527996,41.7453406016495,22.9263814690037,2.49569386600132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-01,"ambient",15.9181256647331,5.61849336657809,3.76909379219249,2.34145060982782,0.401831560852592,0.585281060885275,348,36.1277232920506,15.0952531170122,1.26512284876268,NA,NA,266.648897653595,352.012079042647,44.2206895168839,39.9023779960198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-01,"elevated",21.0940106521707,8.25579144997234,6.17831586524667,1.75665666492595,0.772510053189862,0.801786795915766,418.333333333333,41.927608732558,23.0834235858645,2.50867503014122,NA,NA,390.910318999863,614.038065453726,61.0775460250196,82.2123219117377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-02,"ambient",21.685669502438,4.87382336640282,3.81200320057097,3.40153188845156,0.482430381434036,0.596426119179937,350.058185514197,36.3141386873861,15.1294107045808,1.2649043001138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-02,"elevated",29.2107837213009,7.05523262975406,6.24030353351353,2.74410645250387,0.693719271199306,0.807321896096588,420.392490105345,42.1058336046324,23.2310472038293,2.5212865562669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-03,"ambient",17.7803472788052,2.48271336464983,3.9774132890259,2.72218535929951,0.333122983621225,0.511093434098594,352.128899444441,36.4995026464066,15.1633085538785,1.26429824333461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-03,"elevated",22.4991971370087,4.25378246431102,6.30261399766318,2.11969238603541,0.449512552118709,0.812979787786594,422.417611983237,42.2804602005629,23.3684934481137,2.53348876515825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-04,"ambient",23.6507176633779,3.63358691527886,4.01829278314947,3.47244605149906,0.412079274392993,0.519677498435954,354.20631390687,36.6838734919139,15.1965945843992,1.26341007170043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-04,"elevated",30.3217638516957,5.69848482536834,6.36524792422022,3.08010741273805,0.693286518113847,0.81876283901405,424.413558803704,42.4519441393196,23.4947773358986,2.54523343316838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-05,"ambient",21.6553597900162,5.32448793396416,4.0589657597793,2.85140024390783,0.497806672739949,0.52834952036257,356.284601017622,36.86730954671,15.2289167156369,1.26234517848657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-05,"elevated",28.3170838102796,7.61070204201939,6.4282059772819,2.7988661846498,0.958928242262467,0.824673377971685,426.38519040344,42.6207410398728,23.6089138843647,2.55647233665039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-06,"ambient",18.9608746198155,7.70185919330223,4.09943202436885,2.23924935489859,0.713905779326354,0.537107964335497,358.357932892836,37.0498691335969,15.2599228670856,1.26120895696833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-06,"elevated",22.9859263606314,10.9543287331725,6.49148881854212,2.02404435848078,1.29425257183582,0.830713691296984,428.33736661914,42.7873065211924,23.7099181106932,2.56715725195739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-07,"ambient",22.9763671853527,4.76638909318653,4.1396913847925,3.15345965881289,0.44381794858815,0.545951589692957,360.420481648649,37.2316105753765,15.2892609582392,1.26010680042102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-07,"elevated",29.7662448737024,7.05383104768227,6.55509710731477,2.62397119508332,0.77307938794646,0.836886022455063,430.274947287497,42.9520962022487,23.7968050320648,2.57723995544247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-08,"ambient",24.5230409095891,3.99457142389961,4.1797436512961,3.54981368574408,0.460037039382679,0.554879430003903,362.4664194012,37.4125921948508,15.3165789085917,1.25914410211995,NA,NA,NA,NA,NA,NA,9.79757422192,3.41402418032196,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-08,"elevated",31.6064010830357,6.15619567396416,6.61903150055688,2.7245425139561,0.625197178699568,0.843192570228181,432.202792245206,43.1155657020119,23.8685896656605,2.58667222345873,NA,NA,NA,NA,NA,NA,4.56906133312,1.33875578391281,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-09,"ambient",23.1400410717992,7.02792339207936,4.21958863644889,3.01906901364866,0.611750201024985,0.563890773696805,364.489918266627,37.5928723148218,15.3415246376369,1.25842625534043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-09,"elevated",27.86262570476,10.2190458955708,6.68329265289135,2.0624752321705,0.933713895492508,0.849635487315656,434.125761328961,43.278170639452,23.9242870286613,2.59540583235928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-10,"ambient",18.932239708587,9.94073140702773,4.25922615509683,1.97410668655896,0.792472035063264,0.572985145905844,366.485150361068,37.7725092580914,15.363746064869,1.25805865335776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-10,"elevated",22.4055867491903,14.261083466086,6.74788121662928,1.73357173058513,1.32400187042537,0.856216879047199,436.048714375456,43.4403666335393,23.9629121382479,2.60339255849722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-11,"ambient",25.4181769978941,5.33616719906653,4.29865602431716,3.60291672665401,0.436270586550139,0.582162291469672,368.446287800663,37.9515613474615,15.3828911097817,1.25814668944726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-11,"elevated",30.6650144555823,8.06990891680458,6.81279784179202,2.43631360548616,0.780490777089983,0.862938802212155,437.976511221386,43.6026093032439,23.9834800116015,2.61058417822565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-12,"ambient",23.8710881435252,8.11035821543348,4.3378780633743,3.31912151070053,0.597543122180101,0.591422159016962,370.367502701548,38.1300869057342,15.3986076918691,1.25879575688423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-12,"elevated",28.2495811019027,11.2886092156373,6.87804317613285,2.38036352013377,0.978611415522714,0.869803264006737,439.914011703444,43.7653542675359,23.9850056659027,2.61693246789767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-13,"ambient",23.4578197281813,8.43904577646517,4.37689209367704,3.25782426741441,0.795617169401939,0.600764886073254,372.242967179863,38.3081442557114,15.4105437306251,1.26011124894397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-13,"elevated",26.7577226930047,11.1202061169332,6.9436178651583,2.32675749285589,1.08361428945578,0.876812221100358,441.866075658325,43.9290571453855,23.9665041183327,2.62238920386638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-14,"ambient",28.6136337558257,3.62247565967148,4.41569793873666,4.34990187597596,0.341078065637259,0.61019078512484,374.066853351745,38.4857917201951,15.4183471455436,1.26219855890181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-14,"elevated",34.9867401341511,5.39471518212007,7.00952255214921,3.3085576937648,0.511771536828877,0.883967578822171,443.837562922724,44.0941735557629,23.9269903860722,2.62690616248489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-15,"ambient",25.8946458655813,5.01220068161282,4.45429542412656,3.66726944986086,0.455836891283406,0.619700330577757,375.833333333333,38.6630876219871,15.4216658561187,1.26516308003304,NA,NA,305.667772839736,432.753358703303,54.631502946695,47.9964335741207,NA,NA,96.445040844005,17.418248326024,62.1986676633057,11.2332560536692,20.9812465536361,3.78927272426455,13.2651266270632,2.39571954809019
2013-10-15,"elevated",33.8755861189538,6.40082563486622,7.07575787818138,3.28358427273311,0.654064431580964,0.891271190467659,445.833333333333,44.2611591176381,23.8654794863022,2.63043512010629,NA,NA,446.721747246335,719.474247554864,66.7070125140001,94.854819445261,NA,NA,117.382857750462,18.8926894209996,75.701739505706,12.1841423911414,25.5361878441873,4.11003169612847,16.1449304005682,2.59851533372973
2013-10-16,"ambient",25.1266347659868,6.20986178287545,4.48520668033372,3.31609326106755,0.661133451068776,0.622167343937691,377.539844772856,38.8401938058733,15.4205179332048,1.26907703240896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-16,"elevated",28.5824334504888,8.22925443125075,7.15032328094318,2.56840837835407,0.819701911015975,0.894539179361603,447.857756290506,44.4304200976423,23.7820355774839,2.63296749922407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-17,"ambient",19.2901690467773,6.48327769525468,4.51655161755707,2.83225807615347,0.863734454482826,0.624720542848346,379.196887446901,39.0176862045741,15.4164020530985,1.27387994328477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-17,"elevated",22.3370711121898,8.3401276583226,7.22536116517609,1.48290420010389,1.04461095886103,0.897778205174703,449.913239449222,44.60216535305,23.6809193831991,2.63465330689322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-18,"ambient",26.4493244569811,4.21163273511554,4.548330162876,3.46776416220462,0.450827099083605,0.627358067508578,380.818226664149,39.1962442727941,15.411187043457,1.27947816671166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-18,"elevated",36.4078820932812,5.70299432096588,7.30087215401061,3.30953390619084,0.599579445355687,0.900988393994067,452.00170002812,44.7765543887967,23.5674407683101,2.6356821963091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-19,"ambient",25.9050885111157,4.90944190954506,4.58054224402545,3.71609654169415,0.622911933918403,0.630078134525628,382.417627733277,39.3765474652376,15.4067417319376,1.28577805674083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-19,"elevated",35.7824500884998,6.64498279568053,7.37685686836563,3.42777405300903,0.707473669534576,0.904169894998934,454.125055245837,44.953746709818,23.446909597679,2.63624382066709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-20,"ambient",24.5037658631653,6.80403905600442,4.61318778938618,3.09076271584225,0.752626183369469,0.632879037603205,384.008855962965,39.5592752366089,15.4049349461973,1.29268596742345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-20,"elevated",33.7569357780676,9.27510702037994,7.45331592697059,3.04244614872605,0.897921110407815,0.907322880343812,456.285222321013,45.1339018210494,23.3246357361681,2.63652783316256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-21,"ambient",22.9098477955449,10.2654281535548,4.64626672797529,2.56710446148114,0.99541143978265,0.635759148014651,385.605676661892,39.7451070416124,15.4076355138934,1.30010825281072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-21,"elevated",28.8907349055123,13.454610213832,7.5302499463872,3.05489902726927,1.27501209875912,0.910447545054429,458.484118472284,45.3171792274262,23.2059290486394,2.63672388699088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-22,"ambient",13.2886689693614,6.83497518508896,4.67977898943691,1.70366174559897,0.869698292437052,0.638716914873598,387.221855138736,39.9347223349525,15.416712262683,1.30795126695382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-22,"elevated",17.156113329623,9.24849965650121,7.60765954103083,1.40744381342313,0.90963093598846,0.913544106935926,460.72366091829,45.5037384338842,23.0960993999552,2.63702163534742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-23,"ambient",23.5783367306422,8.2702480113364,4.71372450403312,3.13334868608425,1.13242415916496,0.641750865214412,388.871156702178,40.1288005713335,15.4340340202233,1.31612136390395,NA,NA,NA,NA,NA,NA,13.95123955504,4.67005008371049,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-23,"elevated",26.7101734836857,10.5244045461597,7.68554532319154,2.51401424637166,1.14253692946941,0.916612806492844,463.005766877667,45.6937389453586,23.0004566549777,2.63761073142755,NA,NA,NA,NA,NA,NA,7.46255199968,1.57046960823825,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-24,"ambient",31.35047090653,4.31575279875846,4.74810320263504,4.48832293135194,0.673945016228382,0.644859603894769,390.567346660894,40.3280212054599,15.4614696141715,1.32452489771229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-24,"elevated",40.2644238798325,5.71024328806276,7.76390790305475,4.05667944716943,0.662977881189381,0.919653906860311,465.332353569055,45.8873402667851,22.9243106785689,2.63868082842664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-25,"ambient",26.9303385423671,4.15240502740651,4.78291501671409,3.77345770841306,0.62219294203967,0.648041813332415,392.324190323565,40.5330636920359,15.5008878721849,1.33306822243003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-25,"elevated",37.1955446428308,5.42008290415597,7.84274788872157,3.5618258577817,0.602837990547296,0.922667693746006,467.705338211092,46.0847019030991,22.8729713355911,2.64042157954007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-26,"ambient",26.9175812884714,5.21327097244863,4.81815987833345,4.42434310668443,0.777522183175949,0.651296253088037,394.15545299887,40.744607485766,15.5541576219204,1.34165769210837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-26,"elevated",34.9173925297945,6.95312019689652,7.92206588622881,3.534837997553,0.783650284106079,0.925654475382276,470.126638022415,46.2859833592361,22.8517484909065,2.64302263796319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-27,"ambient",26.7666382313643,6.3202747685264,4.85383772013972,3.885323770084,0.751286455099603,0.654621759305716,396.074899995487,40.9633320413545,15.6231476910355,1.35019966079848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-27,"elevated",34.9491626863536,8.33366152299819,8.00186249956869,3.33611268644664,0.892584568812764,0.928614582488087,472.598170221662,46.4913441401317,22.8659520093772,2.64667365689139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-28,"ambient",22.7915251986624,6.76468339217053,4.88994847535467,3.31655372208512,0.818501487939025,0.658017244022222,398.096296622095,41.1899168135058,15.7097269071871,1.35860048255156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-28,"elevated",29.4856174158332,9.1630201754801,8.08213833070822,2.89401503639064,0.959829098054149,0.931548368240098,475.121852027473,46.7009437507213,22.9208917558654,2.65156428952003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-29,"ambient",17.552441088946,5.868071917262,4.92649207776722,2.36806512573138,0.66854266520689,0.661481694355871,400.233408187373,41.4250412569242,15.8157640980325,1.36676651141879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-29,"elevated",23.4246634919228,7.7505644397559,8.16289397960815,2.11640292287787,0.758191326508458,0.934456208252476,477.699600658483,46.9149416959404,23.0218775952332,2.65788418904448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-30,"ambient",29.6334225949204,5.52561892975059,4.96346846172561,3.99908731513679,0.684655389883206,0.665014171585312,402.5,41.6693848263142,15.9431280912289,1.37460410145137,NA,NA,339.9164298502,535.814649120581,58.8134638790286,58.7729937051143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-30,"elevated",38.7378259515299,7.81391457853926,8.2441300442419,4.31507071159372,0.820348141843953,0.937338500565038,480.333333333333,47.1334974807245,23.174219392343,2.66582300866011,NA,NA,520.230112173136,868.868407522128,71.5891424930819,109.918892102799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-31,"ambient",31.1048615907155,7.01458965225728,5.02519993284966,4.10084091378407,0.928227843072466,0.675806201928898,404.904142506788,41.923173360171,16.0926517905868,1.38204323015717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-31,"elevated",40.8789572417293,9.51022598786262,8.34479551310806,3.975717330327,1.01894409477925,0.954093088687858,483.022901389651,47.3565975582951,23.3812022690874,2.67548920482583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-11-01,"ambient",28.8895342570107,6.93560472941601,5.08729381408244,4.01243279440907,0.873619408512267,0.686626112901575,407.431126707081,42.1848182321545,16.2610244045294,1.38910836887081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-11-01,"elevated",38.9735161996472,10.0554983885379,8.44617385290368,3.8261458806538,0.962758762535214,0.971085535929477,485.759892641033,47.5835361750172,23.6380123754824,2.68666644705465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-11-02,"ambient",26.7330707751767,10.3828853052638,5.14974995135623,3.39501706889911,1.16590521403662,0.697476361198453,410.060548738356,42.4522771997152,16.4438992176336,1.3958476123836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-11-02,"elevated",36.8246621316509,14.7742575802984,8.54826544579199,3.33431559402246,1.37772800811498,0.988314324771417,488.533829020063,47.8134345255417,23.9378111185745,2.69905720812312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-11-03,"ambient",23.0091631750044,9.93927900793621,5.21256819213779,3.48634475463027,1.1024878304467,0.708359437474152,412.772004738089,42.7235080203038,16.6369295144758,1.40230905548685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-11-03,"elevated",25.5891491459469,13.5757518497014,8.65107067386577,3.62520651601892,1.3419746206443,1.00577797922211,491.334232459328,48.0454138045196,24.2737599054101,2.71236396080777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
